frame,total_frames,class,id,cx,cy
29,4646,car,car11,617.0,253.25
29,4646,car,car19,95.06,418.2
29,4646,bus,bus3,479.45,211.99
29,4646,bus,bus2,601.91,185.37
29,4646,car,car15,291.79,175.35
29,4646,car,car21,614.83,453.14
29,4646,bus,bus7,374.09,197.62
29,4646,motorcycle,motorcycle2,306.1,313.96
29,4646,car,car23,357.01,455.15
29,4646,bus,bus1,205.66,192.19
29,4646,car,car20,111.78,207.13
29,4646,car,truck1,513.46,343.41
30,4646,car,car1,322.6,285.05
30,4646,car,car2,405.65,288.48
30,4646,car,car3,345.44,248.8
30,4646,car,car4,408.97,236.43
30,4646,car,car6,510.51,270.83
30,4646,truck,truck2,165.41,228.6
30,4646,truck,truck3,234.38,254.03
30,4646,car,car7,260.85,202.73
30,4646,car,car8,276.96,246.73
30,4646,car,car9,582.61,227.02
30,4646,car,car10,274.68,217.44
30,4646,car,car16,614.55,292.71
30,4646,car,car17,529.23,258.84
30,4646,car,car18,550.22,246.55
30,4646,car,car11,617.54,253.77
30,4646,car,car19,92.12,417.72
30,4646,bus,bus3,479.1,212.19
30,4646,bus,bus2,601.82,185.61
30,4646,car,car15,291.97,175.28
30,4646,car,car21,613.73,452.58
30,4646,bus,bus7,374.64,197.62
30,4646,motorcycle,motorcycle2,304.31,313.01
30,4646,car,car23,355.01,453.51
30,4646,bus,bus1,205.5,192.0
30,4646,car,car20,111.71,206.89
30,4646,bus,truck1,511.58,343.97
30,4646,bus,bus5,319.98,181.52
31,4646,car,car1,321.68,284.51
31,4646,car,car2,405.48,288.59
31,4646,car,car3,344.89,249.01
31,4646,car,car4,410.21,236.47
31,4646,car,car6,513.0,271.48
31,4646,truck,truck2,165.2,228.01
31,4646,truck,truck3,233.34,253.47
31,4646,car,car7,260.82,202.81
31,4646,car,car8,276.58,246.12
31,4646,car,car9,582.74,226.96
31,4646,car,car10,274.42,217.25
31,4646,car,car16,615.73,292.79
31,4646,car,car17,530.27,259.48
31,4646,car,car18,553.14,247.47
31,4646,car,car11,618.12,254.28
31,4646,car,car19,89.37,417.11
31,4646,bus,bus3,479.71,212.39
31,4646,bus,bus2,601.89,185.78
31,4646,car,car21,612.54,451.8
31,4646,bus,bus7,374.72,197.79
31,4646,motorcycle,motorcycle2,303.11,311.35
31,4646,car,car23,354.52,452.42
31,4646,bus,bus1,205.27,191.89
31,4646,car,car20,111.66,206.64
31,4646,truck,truck1,510.14,343.77
31,4646,bus,bus5,320.42,181.73
32,4646,car,car1,321.05,283.99
32,4646,car,car2,404.65,288.48
32,4646,car,car3,344.42,248.63
32,4646,car,car4,411.43,236.87
32,4646,car,car6,515.29,272.32
32,4646,truck,truck2,165.14,227.61
32,4646,truck,truck3,232.69,253.07
32,4646,car,car7,260.76,203.0
32,4646,car,car8,276.04,245.72
32,4646,car,car9,583.31,227.01
32,4646,car,car16,616.83,293.14
32,4646,car,car17,531.47,258.94
32,4646,car,car18,558.75,247.92
32,4646,car,car11,618.65,255.3
32,4646,car,car19,86.69,416.27
32,4646,bus,bus3,479.76,213.23
32,4646,bus,bus2,601.85,185.84
32,4646,car,car21,611.4,451.12
32,4646,bus,bus7,375.29,197.87
32,4646,motorcycle,motorcycle2,301.75,310.28
32,4646,car,car23,351.83,451.29
32,4646,bus,bus1,205.2,191.1
32,4646,car,car20,111.86,206.61
32,4646,truck,truck1,508.05,342.88
32,4646,bus,bus5,321.24,182.21
33,4646,car,car1,319.7,283.39
33,4646,car,car2,404.1,287.74
33,4646,car,car3,343.93,249.15
33,4646,car,car4,412.37,237.37
33,4646,car,car6,517.3,273.19
33,4646,truck,truck2,164.88,226.81
33,4646,truck,truck3,232.08,252.53
33,4646,car,car7,260.73,202.98
33,4646,car,car8,275.28,245.47
33,4646,car,car9,583.83,227.08
33,4646,car,car16,618.16,293.91
33,4646,car,car17,535.18,257.9
33,4646,car,car11,619.24,255.77
33,4646,car,car19,85.55,415.69
33,4646,bus,bus3,480.26,213.87
33,4646,bus,bus2,601.66,185.87
33,4646,car,car21,610.33,450.65
33,4646,bus,bus7,376.07,198.11
33,4646,motorcycle,motorcycle2,300.39,309.78
33,4646,car,car23,350.26,450.03
33,4646,bus,bus1,205.07,190.22
33,4646,car,car20,111.99,206.29
33,4646,truck,truck1,478.39,342.39
33,4646,bus,bus5,321.87,182.46
34,4646,car,car1,318.39,282.81
34,4646,car,car2,403.5,287.42
34,4646,car,car3,343.5,248.55
34,4646,car,car4,413.31,237.8
34,4646,car,car6,520.0,273.42
34,4646,truck,truck2,164.68,226.23
34,4646,truck,truck3,231.39,251.82
34,4646,car,car7,260.75,203.03
34,4646,car,car8,274.83,245.36
34,4646,car,car9,584.2,227.08
34,4646,car,car16,619.63,294.91
34,4646,car,car17,537.47,259.22
34,4646,car,car11,619.91,256.3
34,4646,car,car19,84.28,415.15
34,4646,bus,bus3,480.71,213.2
34,4646,bus,bus2,601.38,185.8
34,4646,car,car21,609.25,450.27
34,4646,bus,bus7,377.04,198.38
34,4646,motorcycle,motorcycle2,299.1,308.45
34,4646,car,car23,348.82,448.69
34,4646,bus,bus1,205.01,189.65
34,4646,car,car20,112.15,206.08
34,4646,truck,truck1,466.19,341.6
34,4646,bus,bus5,322.42,182.51
34,4646,truck,truck8,322.75,183.4
34,4646,car,car18,557.33,245.44
35,4646,car,car1,317.1,281.85
35,4646,car,car2,403.26,287.1
35,4646,car,car3,343.17,247.96
35,4646,car,car4,414.41,238.4
35,4646,car,car6,522.25,273.67
35,4646,truck,truck2,164.58,225.65
35,4646,truck,truck3,231.44,251.18
35,4646,car,car7,260.79,203.02
35,4646,car,car8,274.08,244.86
35,4646,car,car9,584.06,227.2
35,4646,car,car16,620.82,295.37
35,4646,car,car17,537.71,259.22
35,4646,car,car11,620.46,256.45
35,4646,car,car19,83.22,414.71
35,4646,bus,bus3,480.52,213.04
35,4646,bus,bus2,601.02,185.8
35,4646,car,car21,608.15,449.86
35,4646,bus,bus7,378.2,197.5
35,4646,motorcycle,motorcycle2,297.98,307.35
35,4646,car,car23,342.22,447.46
35,4646,bus,bus1,204.92,189.3
35,4646,car,car20,112.15,206.27
35,4646,truck,truck1,460.13,340.3
35,4646,bus,bus5,322.77,181.77
35,4646,truck,truck8,323.26,182.87
35,4646,car,car24,564.9,337.61
35,4646,car,car18,557.83,244.6
35,4646,car,car15,295.1,174.81
36,4646,car,car1,316.42,281.58
36,4646,car,car2,402.77,286.81
36,4646,car,car3,342.86,247.54
36,4646,car,car4,415.46,238.5
36,4646,car,car6,524.2,274.23
36,4646,truck,truck2,164.36,225.38
36,4646,truck,truck3,231.15,250.68
36,4646,car,car7,260.66,203.01
36,4646,car,car8,273.19,244.66
36,4646,car,car9,584.02,227.6
36,4646,car,car16,622.15,295.61
36,4646,car,car17,539.05,259.02
36,4646,car,car11,621.17,256.57
36,4646,car,car19,81.78,414.41
36,4646,bus,bus3,480.41,213.55
36,4646,bus,bus2,600.73,185.69
36,4646,car,car21,606.98,449.32
36,4646,bus,bus7,379.07,197.63
36,4646,motorcycle,motorcycle2,296.56,306.5
36,4646,car,car23,334.25,446.13
36,4646,bus,bus1,204.76,189.26
36,4646,car,car20,112.4,206.03
36,4646,truck,truck1,456.68,339.33
36,4646,bus,bus5,323.33,181.52
36,4646,car,car24,563.82,337.32
36,4646,car,car18,558.79,245.07
37,4646,car,car1,315.42,280.65
37,4646,car,car2,402.25,285.83
37,4646,car,car3,342.68,247.37
37,4646,car,car4,416.33,239.11
37,4646,car,car6,526.73,275.88
37,4646,truck,truck2,164.18,224.88
37,4646,truck,truck3,230.65,250.13
37,4646,car,car7,260.56,203.0
37,4646,car,car8,271.81,244.06
37,4646,car,car9,584.44,228.04
37,4646,car,car16,623.41,296.29
37,4646,car,car17,540.63,259.96
37,4646,car,car11,621.83,257.06
37,4646,car,car19,80.4,414.11
37,4646,bus,bus3,480.55,213.83
37,4646,bus,bus2,600.46,185.46
37,4646,car,car21,605.7,448.8
37,4646,bus,bus7,379.67,198.21
37,4646,motorcycle,motorcycle2,295.08,305.31
37,4646,car,car23,331.8,444.87
37,4646,bus,bus1,204.55,188.63
37,4646,car,car20,112.46,205.5
37,4646,truck,truck1,454.5,338.49
37,4646,bus,bus5,324.02,181.79
37,4646,car,car24,562.82,337.14
37,4646,car,car15,295.92,175.75
38,4646,car,car1,313.53,280.02
38,4646,car,car2,401.52,284.71
38,4646,car,car3,342.36,247.39
38,4646,car,car4,417.22,239.1
38,4646,car,car6,529.26,276.73
38,4646,truck,truck2,164.11,224.35
38,4646,truck,truck3,230.28,249.56
38,4646,car,car7,260.43,203.08
38,4646,car,car8,270.67,243.55
38,4646,car,car9,584.56,228.26
38,4646,car,car16,624.73,296.45
38,4646,car,car17,546.2,260.68
38,4646,car,car11,622.41,257.52
38,4646,car,car19,79.32,413.38
38,4646,bus,bus3,481.53,214.28
38,4646,bus,bus2,600.28,185.35
38,4646,car,car21,604.53,448.06
38,4646,bus,bus7,380.31,198.12
38,4646,motorcycle,motorcycle2,293.34,305.1
38,4646,car,car23,329.12,443.94
38,4646,bus,bus1,204.34,188.51
38,4646,car,car20,112.57,205.14
38,4646,truck,truck1,452.21,337.9
38,4646,bus,bus5,324.92,182.0
38,4646,car,car24,561.13,336.7
38,4646,car,car15,296.75,176.52
38,4646,car,car18,559.43,244.61
39,4646,car,car1,313.05,279.15
39,4646,car,car2,400.68,283.64
39,4646,car,car3,342.21,247.82
39,4646,car,car4,418.79,239.3
39,4646,car,car6,531.86,276.95
39,4646,truck,truck2,164.04,223.67
39,4646,truck,truck3,229.81,249.08
39,4646,car,car7,260.49,203.21
39,4646,car,car8,269.92,243.3
39,4646,car,car9,584.9,228.48
39,4646,car,car16,626.17,296.78
39,4646,car,car17,551.4,262.15
39,4646,car,car11,623.13,257.36
39,4646,car,car19,78.04,412.95
39,4646,bus,bus3,483.28,214.5
39,4646,bus,bus2,600.22,185.34
39,4646,car,car21,603.37,447.51
39,4646,bus,bus7,380.87,198.06
39,4646,motorcycle,motorcycle2,292.17,303.93
39,4646,car,car23,324.44,442.86
39,4646,bus,bus1,204.06,188.5
39,4646,car,car20,112.67,205.07
39,4646,truck,truck1,449.7,337.18
39,4646,bus,bus5,325.54,182.32
39,4646,car,car24,559.26,336.46
39,4646,car,car15,297.62,176.32
39,4646,car,car18,561.57,245.3
40,4646,car,car1,311.98,278.15
40,4646,car,car2,400.14,283.1
40,4646,car,car3,341.75,248.9
40,4646,car,car4,419.96,239.4
40,4646,car,car6,536.0,277.49
40,4646,truck,truck2,163.95,223.07
40,4646,truck,truck3,229.51,248.37
40,4646,car,car7,260.52,203.14
40,4646,car,car8,270.06,243.01
40,4646,car,car9,584.95,228.67
40,4646,car,car17,553.73,262.98
40,4646,car,car11,623.5,258.15
40,4646,car,car19,77.02,412.6
40,4646,bus,bus3,484.48,214.56
40,4646,bus,bus2,599.93,185.41
40,4646,car,car21,602.31,447.04
40,4646,bus,bus7,381.84,199.14
40,4646,motorcycle,motorcycle2,290.79,303.11
40,4646,bus,bus1,203.72,188.28
40,4646,car,car20,112.68,205.01
40,4646,truck,truck1,447.57,336.07
40,4646,truck,bus5,326.81,183.64
40,4646,car,car24,557.71,336.48
40,4646,car,car15,298.05,176.31
40,4646,car,car18,563.28,245.4
40,4646,bus,bus8,11.83,379.27
41,4646,car,car1,310.99,277.67
41,4646,car,car2,399.75,282.88
41,4646,car,car3,341.41,249.33
41,4646,car,car4,421.15,239.95
41,4646,car,car6,538.88,278.25
41,4646,truck,truck2,163.77,222.59
41,4646,truck,truck3,229.48,247.86
41,4646,car,car7,260.3,203.15
41,4646,car,car9,585.24,228.99
41,4646,car,car11,623.99,259.09
41,4646,car,car19,75.23,411.73
41,4646,bus,bus3,485.08,214.5
41,4646,bus,bus2,599.79,185.58
41,4646,car,car21,601.09,446.45
41,4646,bus,bus7,382.73,197.71
41,4646,motorcycle,motorcycle2,289.57,302.95
41,4646,bus,bus1,203.35,187.97
41,4646,truck,truck1,445.2,335.36
41,4646,car,car24,556.04,336.42
41,4646,car,car15,298.15,177.28
41,4646,car,car18,565.17,244.52
41,4646,bus,bus8,11.91,379.61
41,4646,car,car25,633.53,302.78
41,4646,car,car26,129.96,171.75
42,4646,car,car1,310.08,277.23
42,4646,car,car2,399.3,282.7
42,4646,car,car3,341.07,249.53
42,4646,car,car4,422.14,240.41
42,4646,car,car6,540.42,279.36
42,4646,truck,truck2,163.59,222.27
42,4646,truck,truck3,229.37,247.29
42,4646,car,car7,260.21,203.14
42,4646,car,car9,585.84,229.39
42,4646,car,car11,624.76,259.28
42,4646,car,car19,73.0,410.03
42,4646,bus,bus3,486.51,214.67
42,4646,bus,bus2,599.87,185.51
42,4646,car,car21,599.85,445.72
42,4646,bus,bus7,383.7,198.37
42,4646,motorcycle,motorcycle2,288.19,301.78
42,4646,bus,bus1,202.91,187.85
42,4646,truck,truck1,443.28,334.21
42,4646,car,car24,554.42,336.4
42,4646,car,car15,299.02,177.07
42,4646,car,car18,565.29,244.72
42,4646,car,car25,634.13,303.07
42,4646,car,car26,130.06,172.26
42,4646,car,car8,269.96,242.68
42,4646,car,car17,558.61,262.89
43,4646,car,car1,309.13,276.79
43,4646,car,car2,398.88,281.96
43,4646,car,car3,340.78,249.35
43,4646,car,car4,423.28,240.81
43,4646,car,car6,542.06,280.37
43,4646,truck,truck2,163.43,221.95
43,4646,truck,truck3,228.5,246.48
43,4646,car,car7,260.11,203.15
43,4646,car,car9,586.4,229.79
43,4646,car,car19,70.82,408.41
43,4646,bus,bus3,486.93,215.05
43,4646,bus,bus2,599.91,185.46
43,4646,car,car21,598.71,445.09
43,4646,bus,bus7,384.44,198.94
43,4646,motorcycle,motorcycle2,286.9,300.8
43,4646,bus,bus1,202.76,187.86
43,4646,truck,truck1,441.41,333.13
43,4646,car,car24,552.98,335.98
43,4646,car,car15,299.83,177.12
43,4646,car,car18,565.85,245.86
43,4646,car,car8,269.91,242.62
43,4646,car,car20,112.67,203.97
43,4646,truck,bus5,328.5,184.3
44,4646,car,car1,308.28,276.09
44,4646,car,car2,398.43,281.42
44,4646,car,car3,340.21,250.18
44,4646,car,car4,424.51,241.14
44,4646,car,car6,543.55,281.02
44,4646,truck,truck2,163.3,221.59
44,4646,truck,truck3,227.86,246.39
44,4646,car,car7,260.01,203.16
44,4646,car,car9,587.08,230.05
44,4646,car,car19,68.97,406.99
44,4646,bus,bus3,488.26,214.84
44,4646,bus,bus2,599.77,185.35
44,4646,car,car21,597.21,444.23
44,4646,bus,bus7,384.99,198.41
44,4646,motorcycle,motorcycle2,285.88,302.28
44,4646,bus,bus1,202.51,187.48
44,4646,truck,truck1,438.95,332.01
44,4646,car,car24,551.35,335.76
44,4646,car,car15,299.94,177.6
44,4646,car,car18,567.67,245.81
44,4646,car,car8,268.94,242.01
44,4646,car,car20,112.57,203.53
44,4646,truck,bus5,329.07,184.78
44,4646,truck,bus8,11.71,380.84
44,4646,car,car26,130.49,171.95
45,4646,car,car1,307.48,274.81
45,4646,car,car2,398.05,280.45
45,4646,car,car3,340.27,247.46
45,4646,car,car4,425.85,241.62
45,4646,car,car6,546.37,281.07
45,4646,truck,truck2,163.32,221.06
45,4646,truck,truck3,226.75,245.72
45,4646,car,car7,259.61,202.46
45,4646,car,car9,587.96,230.29
45,4646,car,car19,67.1,405.51
45,4646,bus,bus3,489.64,215.11
45,4646,bus,bus2,599.17,185.29
45,4646,car,car21,596.02,443.72
45,4646,bus,bus7,385.38,197.62
45,4646,motorcycle,motorcycle2,284.63,299.3
45,4646,bus,bus1,202.61,186.38
45,4646,truck,truck1,436.52,330.75
45,4646,car,car24,549.76,335.32
45,4646,car,car15,300.08,176.88
45,4646,car,car8,268.23,241.94
45,4646,car,car20,112.46,203.05
45,4646,bus,bus5,329.55,186.21
45,4646,car,car27,630.69,261.35
45,4646,truck,bus8,11.61,381.07
45,4646,car,car17,563.75,263.79
46,4646,car,car1,306.79,274.22
46,4646,car,car2,397.76,279.52
46,4646,car,car3,340.36,246.78
46,4646,car,car4,427.05,242.06
46,4646,car,car6,549.15,281.48
46,4646,truck,truck2,163.26,220.47
46,4646,truck,truck3,225.78,245.11
46,4646,car,car7,259.88,202.99
46,4646,car,car9,588.56,230.52
46,4646,car,car19,65.16,404.0
46,4646,bus,bus3,488.19,215.43
46,4646,bus,bus2,598.88,185.26
46,4646,car,car21,594.81,443.14
46,4646,bus,bus7,385.97,198.43
46,4646,motorcycle,motorcycle2,283.25,298.39
46,4646,bus,bus1,202.29,185.84
46,4646,truck,truck1,434.47,329.84
46,4646,car,car24,548.27,335.2
46,4646,car,car15,300.92,176.41
46,4646,car,car8,267.32,241.87
46,4646,car,car20,112.43,202.73
46,4646,bus,bus5,329.96,186.14
46,4646,car,car27,631.19,262.39
46,4646,truck,bus8,11.64,380.9
46,4646,car,car28,330.27,254.66
46,4646,car,car17,560.28,263.64
47,4646,car,car1,304.99,273.55
47,4646,car,car2,397.4,278.98
47,4646,car,car3,342.25,245.2
47,4646,car,car4,428.31,242.25
47,4646,car,car6,551.58,282.27
47,4646,truck,truck2,163.2,219.46
47,4646,truck,truck3,225.05,244.75
47,4646,car,car7,259.96,203.08
47,4646,car,car9,588.94,230.43
47,4646,car,car19,63.37,402.59
47,4646,bus,bus3,487.76,215.77
47,4646,bus,bus2,598.0,185.23
47,4646,car,car21,593.54,442.51
47,4646,bus,bus7,387.36,199.31
47,4646,motorcycle,motorcycle2,282.49,296.48
47,4646,bus,bus1,202.01,185.36
47,4646,truck,truck1,432.54,328.96
47,4646,car,car24,546.53,335.25
47,4646,car,car15,300.93,176.31
47,4646,car,car8,266.9,241.13
47,4646,car,car20,112.42,202.8
47,4646,bus,bus5,330.26,186.21
47,4646,car,car27,631.53,263.25
47,4646,truck,bus8,11.64,380.87
47,4646,car,car28,330.1,254.35
47,4646,car,car17,565.81,264.3
47,4646,car,car23,259.21,423.94
48,4646,car,car1,304.11,272.95
48,4646,car,car2,397.28,278.18
48,4646,car,car3,343.0,244.53
48,4646,car,car4,429.79,243.08
48,4646,car,car6,554.83,283.88
48,4646,truck,truck2,163.02,218.83
48,4646,truck,truck3,224.31,244.4
48,4646,car,car7,259.54,202.49
48,4646,car,car9,589.41,230.88
48,4646,car,car19,61.59,401.34
48,4646,bus,bus3,488.3,215.94
48,4646,bus,bus2,597.85,185.41
48,4646,car,car21,592.24,441.77
48,4646,bus,bus7,388.21,199.84
48,4646,motorcycle,motorcycle2,281.52,294.75
48,4646,bus,bus1,201.78,184.94
48,4646,truck,truck1,430.55,327.52
48,4646,car,car24,544.88,335.04
48,4646,car,car15,301.33,176.07
48,4646,car,car8,266.39,240.78
48,4646,car,car20,112.28,202.65
48,4646,bus,bus5,330.74,186.26
48,4646,car,car27,632.08,263.78
48,4646,truck,bus8,11.63,380.65
48,4646,car,car28,329.29,252.81
48,4646,car,car17,569.59,265.15
48,4646,car,car23,252.17,420.91
48,4646,car,car26,131.74,171.11
49,4646,car,car1,302.85,272.5
49,4646,car,car2,397.23,277.88
49,4646,car,car3,344.13,244.02
49,4646,car,car4,431.32,243.74
49,4646,car,car6,556.84,284.82
49,4646,truck,truck2,162.89,218.47
49,4646,truck,truck3,223.63,244.08
49,4646,car,car7,259.3,202.28
49,4646,car,car9,589.75,231.18
49,4646,car,car19,59.67,399.69
49,4646,bus,bus3,488.9,216.35
49,4646,bus,bus2,597.84,185.66
49,4646,car,car21,590.92,441.17
49,4646,bus,bus7,389.08,200.58
49,4646,motorcycle,motorcycle2,280.16,294.67
49,4646,bus,bus1,201.51,184.82
49,4646,truck,truck1,428.58,326.42
49,4646,car,car24,543.29,334.91
49,4646,car,car8,265.43,240.48
49,4646,car,car20,112.32,202.61
49,4646,bus,bus5,331.25,185.92
49,4646,car,car27,632.57,264.36
49,4646,truck,bus8,11.72,380.37
49,4646,car,car28,329.1,252.23
49,4646,car,car17,571.14,265.8
49,4646,car,car23,246.77,417.58
49,4646,car,car26,131.63,171.03
50,4646,car,car1,301.85,271.55
50,4646,car,car2,397.1,277.16
50,4646,car,car3,346.18,243.77
50,4646,car,car4,433.01,244.21
50,4646,car,car6,561.02,285.57
50,4646,truck,truck2,162.58,218.22
50,4646,truck,truck3,222.91,243.7
50,4646,car,car7,259.33,202.2
50,4646,car,car9,589.99,231.42
50,4646,car,car19,57.83,398.18
50,4646,bus,bus3,488.98,216.87
50,4646,bus,bus2,597.79,185.75
50,4646,car,car21,589.43,440.52
50,4646,bus,bus7,389.82,200.46
50,4646,motorcycle,motorcycle2,278.82,295.36
50,4646,bus,bus1,201.22,184.28
50,4646,truck,truck1,426.25,324.89
50,4646,car,car24,541.8,334.81
50,4646,car,car8,264.99,240.22
50,4646,car,car20,112.31,202.49
50,4646,bus,bus5,331.64,185.83
50,4646,car,car27,633.07,265.21
50,4646,car,car28,328.83,252.46
50,4646,car,car17,570.39,265.68
50,4646,car,car23,241.26,414.81
50,4646,car,car29,150.54,183.06
51,4646,car,car1,300.86,270.89
51,4646,car,car2,397.03,275.87
51,4646,car,car3,347.47,243.65
51,4646,car,car4,434.2,244.88
51,4646,car,car6,563.05,287.07
51,4646,truck,truck2,162.37,217.93
51,4646,truck,truck3,222.34,243.52
51,4646,car,car7,259.36,202.22
51,4646,car,car9,590.16,231.96
51,4646,car,car19,56.12,396.96
51,4646,bus,bus3,488.91,216.61
51,4646,bus,bus2,597.25,185.9
51,4646,car,car21,588.2,439.93
51,4646,bus,bus7,390.4,200.84
51,4646,motorcycle,motorcycle2,277.37,296.6
51,4646,bus,bus1,201.01,184.13
51,4646,truck,truck1,423.54,323.83
51,4646,car,car24,540.58,334.72
51,4646,car,car8,264.61,239.81
51,4646,bus,bus5,331.68,185.98
51,4646,car,car28,328.64,252.51
51,4646,car,car17,573.51,266.13
51,4646,car,car23,236.26,412.57
51,4646,car,car29,150.51,182.95
52,4646,car,car1,299.7,269.94
52,4646,car,car2,397.12,275.44
52,4646,car,car3,347.12,243.65
52,4646,car,car4,435.01,244.76
52,4646,car,car6,566.07,288.48
52,4646,truck,truck2,162.16,217.33
52,4646,truck,truck3,221.7,243.2
52,4646,car,car7,259.7,202.93
52,4646,car,car9,590.76,232.25
52,4646,car,car19,54.24,395.58
52,4646,bus,bus3,487.85,216.75
52,4646,bus,bus2,597.32,185.96
52,4646,car,car21,587.01,439.47
52,4646,bus,bus7,391.37,201.7
52,4646,motorcycle,motorcycle2,276.08,295.22
52,4646,bus,bus1,200.88,184.03
52,4646,truck,truck1,421.05,322.12
52,4646,car,car24,540.07,334.17
52,4646,car,car8,263.76,239.65
52,4646,bus,bus5,332.02,186.0
52,4646,car,car28,328.05,252.02
52,4646,car,car17,574.63,266.19
52,4646,car,car23,232.19,409.3
52,4646,car,car29,150.97,182.15
53,4646,car,car1,298.9,269.52
53,4646,car,car2,397.27,275.39
53,4646,car,car3,347.07,243.64
53,4646,car,car4,436.54,244.96
53,4646,car,car6,568.32,288.89
53,4646,truck,truck2,161.94,216.71
53,4646,truck,truck3,220.91,242.4
53,4646,car,car7,259.63,202.62
53,4646,car,car9,590.82,232.33
53,4646,car,car19,52.38,393.64
53,4646,bus,bus3,490.24,216.58
53,4646,bus,bus2,597.16,185.99
53,4646,car,car21,585.95,438.87
53,4646,bus,bus7,392.3,201.92
53,4646,motorcycle,motorcycle2,275.14,295.0
53,4646,bus,bus1,200.15,183.44
53,4646,truck,truck1,418.74,320.17
53,4646,car,car24,539.38,334.39
53,4646,car,car8,263.1,239.29
53,4646,bus,bus5,332.56,185.67
53,4646,car,car28,328.1,251.67
53,4646,car,car17,576.35,262.16
53,4646,car,car23,227.39,407.43
53,4646,car,car29,151.58,181.61
53,4646,car,car15,304.44,176.77
54,4646,car,car1,298.1,269.09
54,4646,car,car3,346.7,243.6
54,4646,car,car4,438.25,245.57
54,4646,car,car6,570.64,289.24
54,4646,truck,truck2,161.68,216.14
54,4646,truck,truck3,220.12,241.34
54,4646,car,car7,259.46,202.29
54,4646,car,car9,590.89,232.1
54,4646,car,car19,50.25,391.67
54,4646,bus,bus3,491.33,216.67
54,4646,bus,bus2,596.99,186.08
54,4646,car,car21,584.84,438.03
54,4646,bus,bus7,393.26,201.98
54,4646,motorcycle,motorcycle2,274.02,294.09
54,4646,bus,bus1,199.88,182.97
54,4646,truck,truck1,416.13,317.08
54,4646,car,car24,538.94,334.07
54,4646,car,car8,263.06,238.88
54,4646,bus,bus5,333.27,185.58
54,4646,car,car28,327.93,250.75
54,4646,car,car17,577.68,262.13
54,4646,car,car23,223.41,405.85
54,4646,car,car15,304.72,176.76
55,4646,car,car1,296.94,268.48
55,4646,car,car3,347.19,243.5
55,4646,car,car4,439.79,245.95
55,4646,car,car6,572.87,289.71
55,4646,truck,truck2,161.45,215.74
55,4646,truck,truck3,219.68,240.46
55,4646,car,car7,259.65,202.83
55,4646,car,car9,590.92,231.9
55,4646,car,car19,48.81,390.25
55,4646,bus,bus3,492.32,216.58
55,4646,bus,bus2,596.91,186.14
55,4646,car,car21,583.63,437.23
55,4646,bus,bus7,393.86,201.87
55,4646,motorcycle,motorcycle2,273.32,291.28
55,4646,bus,bus1,199.34,182.27
